2025-12-07 01:32:31,405 - __main__ - INFO - Scraping category page 62: https://pagalnew.com/category/bollywood-mp3-songs/62
2025-12-07 01:32:31,709 - __main__ - INFO -   Found 12 albums on page 62
2025-12-07 01:32:31,710 - __main__ - INFO - Scraping category page 63: https://pagalnew.com/category/bollywood-mp3-songs/63
2025-12-07 01:32:32,025 - __main__ - INFO -   Found 12 albums on page 63
2025-12-07 01:32:32,026 - __main__ - INFO - Scraping category page 64: https://pagalnew.com/category/bollywood-mp3-songs/64
2025-12-07 01:32:32,318 - __main__ - INFO -   Found 12 albums on page 64
2025-12-07 01:32:32,320 - __main__ - INFO - Scraping category page 65: https://pagalnew.com/category/bollywood-mp3-songs/65
2025-12-07 01:32:32,610 - __main__ - INFO -   Found 12 albums on page 65
2025-12-07 01:32:32,610 - __main__ - INFO - Scraping category page 66: https://pagalnew.com/category/bollywood-mp3-songs/66
2025-12-07 01:32:32,921 - __main__ - INFO -   Found 12 albums on page 66
2025-12-07 01:32:32,922 - __main__ - INFO - Scraping category page 67: https://pagalnew.com/category/bollywood-mp3-songs/67
2025-12-07 01:32:33,261 - __main__ - INFO -   Found 12 albums on page 67
2025-12-07 01:32:33,262 - __main__ - INFO - Scraping category page 68: https://pagalnew.com/category/bollywood-mp3-songs/68
2025-12-07 01:32:33,577 - __main__ - INFO -   Found 12 albums on page 68
2025-12-07 01:32:33,578 - __main__ - INFO - Scraping category page 69: https://pagalnew.com/category/bollywood-mp3-songs/69
2025-12-07 01:32:33,861 - __main__ - INFO -   Found 12 albums on page 69
2025-12-07 01:32:33,862 - __main__ - INFO - Scraping category page 70: https://pagalnew.com/category/bollywood-mp3-songs/70
2025-12-07 01:32:34,175 - __main__ - INFO -   Found 12 albums on page 70
2025-12-07 01:32:34,176 - __main__ - INFO - Scraping category page 71: https://pagalnew.com/category/bollywood-mp3-songs/71
2025-12-07 01:32:34,472 - __main__ - INFO -   Found 12 albums on page 71
2025-12-07 01:32:34,473 - __main__ - INFO - Scraping category page 72: https://pagalnew.com/category/bollywood-mp3-songs/72
2025-12-07 01:32:34,776 - __main__ - INFO -   Found 12 albums on page 72
